card_id,set_codigo,era,numero,nome,image_url,label,rarity
sm8-82,LOT,SM,82,Zebstrika,https://assets.tcgdex.net/en/sm/sm8/82/high.png,0,Rare
sm8-83,LOT,SM,83,Stunfisk,https://assets.tcgdex.net/en/sm/sm8/83/high.png,0,Common
sm8-84,LOT,SM,84,Dedenne,https://assets.tcgdex.net/en/sm/sm8/84/high.png,0,Common
sm8-85,LOT,SM,85,Tapu Koko,https://assets.tcgdex.net/en/sm/sm8/85/high.png,0,Rare
sm8-86,LOT,SM,86,Zeraora GX,https://assets.tcgdex.net/en/sm/sm8/86/high.png,0,Ultra Rare
sm8-87,LOT,SM,87,Natu,https://assets.tcgdex.net/en/sm/sm8/87/high.png,0,Common
sm8-88,LOT,SM,88,Xatu,https://assets.tcgdex.net/en/sm/sm8/88/high.png,0,Uncommon
sm8-89,LOT,SM,89,Espeon,https://assets.tcgdex.net/en/sm/sm8/89/high.png,0,Rare
sm8-90,LOT,SM,90,Unown,https://assets.tcgdex.net/en/sm/sm8/90/high.png,0,Rare
sm8-91,LOT,SM,91,Unown,https://assets.tcgdex.net/en/sm/sm8/91/high.png,0,Rare
sm8-92,LOT,SM,92,Unown,https://assets.tcgdex.net/en/sm/sm8/92/high.png,0,Rare
sm8-93,LOT,SM,93,Wobbuffet,https://assets.tcgdex.net/en/sm/sm8/93/high.png,0,Rare
sm8-94,LOT,SM,94,Girafarig,https://assets.tcgdex.net/en/sm/sm8/94/high.png,0,Uncommon
sm8-95,LOT,SM,95,Shedinja,https://assets.tcgdex.net/en/sm/sm8/95/high.png,0,Rare
sm8-96,LOT,SM,96,Sableye,https://assets.tcgdex.net/en/sm/sm8/96/high.png,0,Uncommon
sm8-97,LOT,SM,97,Giratina,https://assets.tcgdex.net/en/sm/sm8/97/high.png,0,Rare
sm8-98,LOT,SM,98,Sigilyph GX,https://assets.tcgdex.net/en/sm/sm8/98/high.png,0,Ultra Rare
sm8-99,LOT,SM,99,Yamask,https://assets.tcgdex.net/en/sm/sm8/99/high.png,0,Common
sm8-100,LOT,SM,100,Cofagrigus,https://assets.tcgdex.net/en/sm/sm8/100/high.png,0,Rare
sm8-101,LOT,SM,101,Litwick,https://assets.tcgdex.net/en/sm/sm8/101/high.png,0,Common
sm8-102,LOT,SM,102,Lampent,https://assets.tcgdex.net/en/sm/sm8/102/high.png,0,Uncommon
sm8-103,LOT,SM,103,Chandelure,https://assets.tcgdex.net/en/sm/sm8/103/high.png,0,Rare
sm8-104,LOT,SM,104,Meloetta,https://assets.tcgdex.net/en/sm/sm8/104/high.png,0,Rare
sm8-105,LOT,SM,105,Mareanie,https://assets.tcgdex.net/en/sm/sm8/105/high.png,0,Common
sm8-106,LOT,SM,106,Nihilego,https://assets.tcgdex.net/en/sm/sm8/106/high.png,0,Rare
sm8-107,LOT,SM,107,Poipole,https://assets.tcgdex.net/en/sm/sm8/107/high.png,0,Common
sm8-108,LOT,SM,108,Naganadel,https://assets.tcgdex.net/en/sm/sm8/108/high.png,0,Rare
sm8-109,LOT,SM,109,Onix,https://assets.tcgdex.net/en/sm/sm8/109/high.png,0,Common
sm8-110,LOT,SM,110,Sudowoodo,https://assets.tcgdex.net/en/sm/sm8/110/high.png,0,Uncommon
sm8-111,LOT,SM,111,Phanpy,https://assets.tcgdex.net/en/sm/sm8/111/high.png,0,Common
sm8-112,LOT,SM,112,Donphan,https://assets.tcgdex.net/en/sm/sm8/112/high.png,0,Rare
sm8-113,LOT,SM,113,Hitmontop,https://assets.tcgdex.net/en/sm/sm8/113/high.png,0,Uncommon
sm8-114,LOT,SM,114,Larvitar,https://assets.tcgdex.net/en/sm/sm8/114/high.png,0,Common
sm8-115,LOT,SM,115,Larvitar,https://assets.tcgdex.net/en/sm/sm8/115/high.png,0,Common
sm8-116,LOT,SM,116,Pupitar,https://assets.tcgdex.net/en/sm/sm8/116/high.png,0,Uncommon
sm8-117,LOT,SM,117,Carbink,https://assets.tcgdex.net/en/sm/sm8/117/high.png,0,Common
sm8-118,LOT,SM,118,Alolan Meowth,https://assets.tcgdex.net/en/sm/sm8/118/high.png,0,Common
sm8-119,LOT,SM,119,Alolan Persian,https://assets.tcgdex.net/en/sm/sm8/119/high.png,0,Rare
sm8-120,LOT,SM,120,Umbreon,https://assets.tcgdex.net/en/sm/sm8/120/high.png,0,Rare
sm8-121,LOT,SM,121,Tyranitar GX,https://assets.tcgdex.net/en/sm/sm8/121/high.png,0,Ultra Rare
sm8-122,LOT,SM,122,Alolan Diglett,https://assets.tcgdex.net/en/sm/sm8/122/high.png,0,Common
sm8-123,LOT,SM,123,Alolan Dugtrio,https://assets.tcgdex.net/en/sm/sm8/123/high.png,0,Uncommon
sm8-124,LOT,SM,124,Forretress,https://assets.tcgdex.net/en/sm/sm8/124/high.png,0,Rare
sm8-125,LOT,SM,125,Steelix,https://assets.tcgdex.net/en/sm/sm8/125/high.png,0,Rare
sm8-126,LOT,SM,126,Scizor,https://assets.tcgdex.net/en/sm/sm8/126/high.png,0,Rare
sm8-127,LOT,SM,127,Dialga,https://assets.tcgdex.net/en/sm/sm8/127/high.png,0,Rare
sm8-128,LOT,SM,128,Durant,https://assets.tcgdex.net/en/sm/sm8/128/high.png,0,Common
sm8-129,LOT,SM,129,Cobalion,https://assets.tcgdex.net/en/sm/sm8/129/high.png,0,Rare
sm8-130,LOT,SM,130,Genesect GX,https://assets.tcgdex.net/en/sm/sm8/130/high.png,0,Ultra Rare
sm8-131,LOT,SM,131,Magearna,https://assets.tcgdex.net/en/sm/sm8/131/high.png,0,Uncommon
sm8-132,LOT,SM,132,Alolan Ninetales GX,https://assets.tcgdex.net/en/sm/sm8/132/high.png,0,Ultra Rare
sm8-133,LOT,SM,133,Jigglypuff,https://assets.tcgdex.net/en/sm/sm8/133/high.png,0,Common
sm8-134,LOT,SM,134,Wigglytuff,https://assets.tcgdex.net/en/sm/sm8/134/high.png,0,Rare
sm8-135,LOT,SM,135,Marill,https://assets.tcgdex.net/en/sm/sm8/135/high.png,0,Common
sm8-136,LOT,SM,136,Azumarill,https://assets.tcgdex.net/en/sm/sm8/136/high.png,0,Rare
sm8-137,LOT,SM,137,Snubbull,https://assets.tcgdex.net/en/sm/sm8/137/high.png,0,Common
sm8-138,LOT,SM,138,Granbull,https://assets.tcgdex.net/en/sm/sm8/138/high.png,0,Rare
sm8-139,LOT,SM,139,Ralts,https://assets.tcgdex.net/en/sm/sm8/139/high.png,0,Common
sm8-140,LOT,SM,140,Kirlia,https://assets.tcgdex.net/en/sm/sm8/140/high.png,0,Uncommon
sm8-141,LOT,SM,141,Gardevoir,https://assets.tcgdex.net/en/sm/sm8/141/high.png,0,Rare
sm8-142,LOT,SM,142,Dedenne,https://assets.tcgdex.net/en/sm/sm8/142/high.png,0,Uncommon
sm8-143,LOT,SM,143,Carbink,https://assets.tcgdex.net/en/sm/sm8/143/high.png,0,Uncommon
sm8-144,LOT,SM,144,Xerneas ◇,https://assets.tcgdex.net/en/sm/sm8/144/high.png,0,Rare
sm8-145,LOT,SM,145,Cutiefly,https://assets.tcgdex.net/en/sm/sm8/145/high.png,0,Common
sm8-146,LOT,SM,146,Ribombee,https://assets.tcgdex.net/en/sm/sm8/146/high.png,0,Rare
sm8-147,LOT,SM,147,Morelull,https://assets.tcgdex.net/en/sm/sm8/147/high.png,0,Common
sm8-148,LOT,SM,148,Shiinotic,https://assets.tcgdex.net/en/sm/sm8/148/high.png,0,Uncommon
sm8-149,LOT,SM,149,Mimikyu GX,https://assets.tcgdex.net/en/sm/sm8/149/high.png,0,Ultra Rare
sm8-150,LOT,SM,150,Tapu Lele,https://assets.tcgdex.net/en/sm/sm8/150/high.png,0,Rare
sm8-151,LOT,SM,151,Tapu Fini,https://assets.tcgdex.net/en/sm/sm8/151/high.png,0,Rare
sm8-152,LOT,SM,152,Chansey,https://assets.tcgdex.net/en/sm/sm8/152/high.png,0,Common
sm8-153,LOT,SM,153,Blissey,https://assets.tcgdex.net/en/sm/sm8/153/high.png,0,Rare
sm8-154,LOT,SM,154,Ditto ◇,https://assets.tcgdex.net/en/sm/sm8/154/high.png,0,Rare
sm8-155,LOT,SM,155,Eevee,https://assets.tcgdex.net/en/sm/sm8/155/high.png,0,Common
sm8-156,LOT,SM,156,Stantler,https://assets.tcgdex.net/en/sm/sm8/156/high.png,0,Uncommon
sm8-157,LOT,SM,157,Smeargle,https://assets.tcgdex.net/en/sm/sm8/157/high.png,0,Rare
sm8-158,LOT,SM,158,Miltank,https://assets.tcgdex.net/en/sm/sm8/158/high.png,0,Rare
sm8-159,LOT,SM,159,Lugia GX,https://assets.tcgdex.net/en/sm/sm8/159/high.png,0,Ultra Rare
sm8-160,LOT,SM,160,Ho-Oh,https://assets.tcgdex.net/en/sm/sm8/160/high.png,0,Rare
sm8-161,LOT,SM,161,Kecleon,https://assets.tcgdex.net/en/sm/sm8/161/high.png,0,Uncommon
sm8-162,LOT,SM,162,Kecleon,https://assets.tcgdex.net/en/sm/sm8/162/high.png,0,Uncommon
sm8-163,LOT,SM,163,Pikipek,https://assets.tcgdex.net/en/sm/sm8/163/high.png,0,Common
sm8-164,LOT,SM,164,Pikipek,https://assets.tcgdex.net/en/sm/sm8/164/high.png,0,Common
sm8-165,LOT,SM,165,Trumbeak,https://assets.tcgdex.net/en/sm/sm8/165/high.png,0,Uncommon
sm8-166,LOT,SM,166,Toucannon,https://assets.tcgdex.net/en/sm/sm8/166/high.png,0,Rare
sm8-195,LOT,SM,195,Shuckle GX,https://assets.tcgdex.net/en/sm/sm8/195/high.png,0,Ultra Rare
sm8-196,LOT,SM,196,Sceptile GX,https://assets.tcgdex.net/en/sm/sm8/196/high.png,0,Ultra Rare
sm8-197,LOT,SM,197,Virizion GX,https://assets.tcgdex.net/en/sm/sm8/197/high.png,0,Ultra Rare
sm8-198,LOT,SM,198,Magcargo GX,https://assets.tcgdex.net/en/sm/sm8/198/high.png,0,Ultra Rare
sm8-199,LOT,SM,199,Blacephalon GX,https://assets.tcgdex.net/en/sm/sm8/199/high.png,0,Ultra Rare
sm8-200,LOT,SM,200,Suicune GX,https://assets.tcgdex.net/en/sm/sm8/200/high.png,0,Ultra Rare
sm8-201,LOT,SM,201,Zeraora GX,https://assets.tcgdex.net/en/sm/sm8/201/high.png,0,Ultra Rare
sm8-202,LOT,SM,202,Sigilyph GX,https://assets.tcgdex.net/en/sm/sm8/202/high.png,0,Ultra Rare
sm8-203,LOT,SM,203,Tyranitar GX,https://assets.tcgdex.net/en/sm/sm8/203/high.png,0,Ultra Rare
sm8-204,LOT,SM,204,Genesect GX,https://assets.tcgdex.net/en/sm/sm8/204/high.png,0,Ultra Rare
sm8-205,LOT,SM,205,Alolan Ninetales GX,https://assets.tcgdex.net/en/sm/sm8/205/high.png,0,Ultra Rare
sm8-206,LOT,SM,206,Mimikyu GX,https://assets.tcgdex.net/en/sm/sm8/206/high.png,0,Ultra Rare
sm8-207,LOT,SM,207,Lugia GX,https://assets.tcgdex.net/en/sm/sm8/207/high.png,0,Ultra Rare
sm8-215,LOT,SM,215,Shuckle GX,https://assets.tcgdex.net/en/sm/sm8/215/high.png,0,Secret Rare
sm8-216,LOT,SM,216,Sceptile GX,https://assets.tcgdex.net/en/sm/sm8/216/high.png,0,Secret Rare
sm8-217,LOT,SM,217,Virizion GX,https://assets.tcgdex.net/en/sm/sm8/217/high.png,0,Secret Rare
sm8-218,LOT,SM,218,Magcargo GX,https://assets.tcgdex.net/en/sm/sm8/218/high.png,0,Secret Rare
sm8-219,LOT,SM,219,Blacephalon GX,https://assets.tcgdex.net/en/sm/sm8/219/high.png,0,Secret Rare
sm8-220,LOT,SM,220,Suicune GX,https://assets.tcgdex.net/en/sm/sm8/220/high.png,0,Secret Rare
sm8-221,LOT,SM,221,Zeraora GX,https://assets.tcgdex.net/en/sm/sm8/221/high.png,0,Secret Rare
sm8-222,LOT,SM,222,Sigilyph GX,https://assets.tcgdex.net/en/sm/sm8/222/high.png,0,Secret Rare
sm8-223,LOT,SM,223,Tyranitar GX,https://assets.tcgdex.net/en/sm/sm8/223/high.png,0,Secret Rare
sm8-224,LOT,SM,224,Genesect GX,https://assets.tcgdex.net/en/sm/sm8/224/high.png,0,Secret Rare
sm8-225,LOT,SM,225,Alolan Ninetales GX,https://assets.tcgdex.net/en/sm/sm8/225/high.png,0,Secret Rare
sm8-226,LOT,SM,226,Mimikyu GX,https://assets.tcgdex.net/en/sm/sm8/226/high.png,0,Secret Rare
sm8-227,LOT,SM,227,Lugia GX,https://assets.tcgdex.net/en/sm/sm8/227/high.png,0,Secret Rare
sm9-1,TEU,SM,1,Celebi & Venusaur GX,https://assets.tcgdex.net/en/sm/sm9/1/high.png,0,Ultra Rare
sm9-2,TEU,SM,2,Weedle,https://assets.tcgdex.net/en/sm/sm9/2/high.png,0,Common
sm9-3,TEU,SM,3,Weedle,https://assets.tcgdex.net/en/sm/sm9/3/high.png,0,Common
sm9-4,TEU,SM,4,Kakuna,https://assets.tcgdex.net/en/sm/sm9/4/high.png,0,Uncommon
sm9-5,TEU,SM,5,Beedrill,https://assets.tcgdex.net/en/sm/sm9/5/high.png,0,Rare
sm9-6,TEU,SM,6,Paras,https://assets.tcgdex.net/en/sm/sm9/6/high.png,0,Common
sm9-7,TEU,SM,7,Parasect,https://assets.tcgdex.net/en/sm/sm9/7/high.png,0,Rare
sm9-8,TEU,SM,8,Exeggcute,https://assets.tcgdex.net/en/sm/sm9/8/high.png,0,Common
sm9-9,TEU,SM,9,Pinsir,https://assets.tcgdex.net/en/sm/sm9/9/high.png,0,Rare
sm9-10,TEU,SM,10,Shaymin ◇,https://assets.tcgdex.net/en/sm/sm9/10/high.png,0,Rare
sm9-11,TEU,SM,11,Charmander,https://assets.tcgdex.net/en/sm/sm9/11/high.png,0,Common
sm9-12,TEU,SM,12,Charmander,https://assets.tcgdex.net/en/sm/sm9/12/high.png,0,Common
sm9-13,TEU,SM,13,Charmeleon,https://assets.tcgdex.net/en/sm/sm9/13/high.png,0,Uncommon
sm9-14,TEU,SM,14,Charizard,https://assets.tcgdex.net/en/sm/sm9/14/high.png,0,Rare
sm9-15,TEU,SM,15,Vulpix,https://assets.tcgdex.net/en/sm/sm9/15/high.png,0,Common
sm9-16,TEU,SM,16,Ninetales,https://assets.tcgdex.net/en/sm/sm9/16/high.png,0,Rare
sm9-17,TEU,SM,17,Ponyta,https://assets.tcgdex.net/en/sm/sm9/17/high.png,0,Common
sm9-18,TEU,SM,18,Rapidash,https://assets.tcgdex.net/en/sm/sm9/18/high.png,0,Uncommon
sm9-19,TEU,SM,19,Moltres,https://assets.tcgdex.net/en/sm/sm9/19/high.png,0,Rare
sm9-20,TEU,SM,20,Litten,https://assets.tcgdex.net/en/sm/sm9/20/high.png,0,Common
sm9-21,TEU,SM,21,Torracat,https://assets.tcgdex.net/en/sm/sm9/21/high.png,0,Uncommon
sm9-22,TEU,SM,22,Squirtle,https://assets.tcgdex.net/en/sm/sm9/22/high.png,0,Common
sm9-23,TEU,SM,23,Squirtle,https://assets.tcgdex.net/en/sm/sm9/23/high.png,0,Common
sm9-24,TEU,SM,24,Wartortle,https://assets.tcgdex.net/en/sm/sm9/24/high.png,0,Uncommon
sm9-25,TEU,SM,25,Blastoise,https://assets.tcgdex.net/en/sm/sm9/25/high.png,0,Rare
sm9-26,TEU,SM,26,Psyduck,https://assets.tcgdex.net/en/sm/sm9/26/high.png,0,Common
sm9-27,TEU,SM,27,Golduck,https://assets.tcgdex.net/en/sm/sm9/27/high.png,0,Uncommon
sm9-28,TEU,SM,28,Staryu,https://assets.tcgdex.net/en/sm/sm9/28/high.png,0,Common
sm9-29,TEU,SM,29,Magikarp,https://assets.tcgdex.net/en/sm/sm9/29/high.png,0,Common
sm9-30,TEU,SM,30,Gyarados,https://assets.tcgdex.net/en/sm/sm9/30/high.png,0,Rare
sm9-31,TEU,SM,31,Lapras,https://assets.tcgdex.net/en/sm/sm9/31/high.png,0,Rare
sm9-32,TEU,SM,32,Articuno,https://assets.tcgdex.net/en/sm/sm9/32/high.png,0,Rare
sm9-33,TEU,SM,33,Pikachu & Zekrom GX,https://assets.tcgdex.net/en/sm/sm9/33/high.png,0,Ultra Rare
sm9-34,TEU,SM,34,Alolan Geodude,https://assets.tcgdex.net/en/sm/sm9/34/high.png,0,Common
sm9-35,TEU,SM,35,Alolan Geodude,https://assets.tcgdex.net/en/sm/sm9/35/high.png,0,Common
sm9-36,TEU,SM,36,Alolan Graveler,https://assets.tcgdex.net/en/sm/sm9/36/high.png,0,Uncommon
sm9-37,TEU,SM,37,Alolan Golem,https://assets.tcgdex.net/en/sm/sm9/37/high.png,0,Rare
sm9-38,TEU,SM,38,Voltorb,https://assets.tcgdex.net/en/sm/sm9/38/high.png,0,Common
sm9-39,TEU,SM,39,Electrode,https://assets.tcgdex.net/en/sm/sm9/39/high.png,0,Rare
sm9-40,TEU,SM,40,Zapdos,https://assets.tcgdex.net/en/sm/sm9/40/high.png,0,Rare
sm9-41,TEU,SM,41,Mareep,https://assets.tcgdex.net/en/sm/sm9/41/high.png,0,Common
sm9-42,TEU,SM,42,Flaaffy,https://assets.tcgdex.net/en/sm/sm9/42/high.png,0,Uncommon
sm9-43,TEU,SM,43,Ampharos GX,https://assets.tcgdex.net/en/sm/sm9/43/high.png,0,Ultra Rare
sm9-44,TEU,SM,44,Blitzle,https://assets.tcgdex.net/en/sm/sm9/44/high.png,0,Common
sm9-45,TEU,SM,45,Zebstrika,https://assets.tcgdex.net/en/sm/sm9/45/high.png,0,Rare
sm9-46,TEU,SM,46,Emolga,https://assets.tcgdex.net/en/sm/sm9/46/high.png,0,Common
sm9-47,TEU,SM,47,Joltik,https://assets.tcgdex.net/en/sm/sm9/47/high.png,0,Common
sm9-48,TEU,SM,48,Galvantula,https://assets.tcgdex.net/en/sm/sm9/48/high.png,0,Rare
sm9-49,TEU,SM,49,Helioptile,https://assets.tcgdex.net/en/sm/sm9/49/high.png,0,Common
sm9-50,TEU,SM,50,Heliolisk,https://assets.tcgdex.net/en/sm/sm9/50/high.png,0,Uncommon
sm9-51,TEU,SM,51,Tapu Koko ◇,https://assets.tcgdex.net/en/sm/sm9/51/high.png,0,Rare
sm9-52,TEU,SM,52,Zeraora,https://assets.tcgdex.net/en/sm/sm9/52/high.png,0,Rare
sm9-53,TEU,SM,53,Gengar & Mimikyu GX,https://assets.tcgdex.net/en/sm/sm9/53/high.png,0,Ultra Rare
sm9-54,TEU,SM,54,Nidoran♀,https://assets.tcgdex.net/en/sm/sm9/54/high.png,0,Common
sm9-55,TEU,SM,55,Nidorina,https://assets.tcgdex.net/en/sm/sm9/55/high.png,0,Uncommon
sm9-56,TEU,SM,56,Nidoqueen,https://assets.tcgdex.net/en/sm/sm9/56/high.png,0,Rare
sm9-57,TEU,SM,57,Nidoran♂,https://assets.tcgdex.net/en/sm/sm9/57/high.png,0,Common
sm9-58,TEU,SM,58,Nidorino,https://assets.tcgdex.net/en/sm/sm9/58/high.png,0,Uncommon
sm9-59,TEU,SM,59,Nidoking,https://assets.tcgdex.net/en/sm/sm9/59/high.png,0,Rare
sm9-60,TEU,SM,60,Tentacool,https://assets.tcgdex.net/en/sm/sm9/60/high.png,0,Common
sm9-61,TEU,SM,61,Tentacruel,https://assets.tcgdex.net/en/sm/sm9/61/high.png,0,Uncommon
sm9-62,TEU,SM,62,Grimer,https://assets.tcgdex.net/en/sm/sm9/62/high.png,0,Common
sm9-63,TEU,SM,63,Muk,https://assets.tcgdex.net/en/sm/sm9/63/high.png,0,Rare
sm9-64,TEU,SM,64,Alolan Marowak,https://assets.tcgdex.net/en/sm/sm9/64/high.png,0,Rare
sm9-65,TEU,SM,65,Starmie,https://assets.tcgdex.net/en/sm/sm9/65/high.png,0,Rare
sm9-66,TEU,SM,66,Mr. Mime,https://assets.tcgdex.net/en/sm/sm9/66/high.png,0,Rare
sm9-67,TEU,SM,67,Mr. Mime GX,https://assets.tcgdex.net/en/sm/sm9/67/high.png,0,Ultra Rare
sm9-68,TEU,SM,68,Jynx,https://assets.tcgdex.net/en/sm/sm9/68/high.png,0,Uncommon
sm9-69,TEU,SM,69,Cosmog,https://assets.tcgdex.net/en/sm/sm9/69/high.png,0,Common
sm9-70,TEU,SM,70,Cosmoem,https://assets.tcgdex.net/en/sm/sm9/70/high.png,0,Uncommon
sm9-71,TEU,SM,71,Mankey,https://assets.tcgdex.net/en/sm/sm9/71/high.png,0,Common
sm9-72,TEU,SM,72,Primeape,https://assets.tcgdex.net/en/sm/sm9/72/high.png,0,Rare
sm9-73,TEU,SM,73,Hitmonlee,https://assets.tcgdex.net/en/sm/sm9/73/high.png,0,Uncommon
sm9-74,TEU,SM,74,Hitmonchan,https://assets.tcgdex.net/en/sm/sm9/74/high.png,0,Uncommon
sm9-75,TEU,SM,75,Omanyte,https://assets.tcgdex.net/en/sm/sm9/75/high.png,0,Uncommon
sm9-76,TEU,SM,76,Omastar,https://assets.tcgdex.net/en/sm/sm9/76/high.png,0,Rare
sm9-77,TEU,SM,77,Kabuto,https://assets.tcgdex.net/en/sm/sm9/77/high.png,0,Uncommon
sm9-78,TEU,SM,78,Kabutops,https://assets.tcgdex.net/en/sm/sm9/78/high.png,0,Rare
sm9-79,TEU,SM,79,Larvitar,https://assets.tcgdex.net/en/sm/sm9/79/high.png,0,Common
sm9-80,TEU,SM,80,Pupitar,https://assets.tcgdex.net/en/sm/sm9/80/high.png,0,Uncommon
sm9-81,TEU,SM,81,Pancham,https://assets.tcgdex.net/en/sm/sm9/81/high.png,0,Common
sm9-82,TEU,SM,82,Lycanroc GX,https://assets.tcgdex.net/en/sm/sm9/82/high.png,0,Ultra Rare
sm9-83,TEU,SM,83,Alolan Grimer,https://assets.tcgdex.net/en/sm/sm9/83/high.png,0,Common
sm9-84,TEU,SM,84,Alolan Muk,https://assets.tcgdex.net/en/sm/sm9/84/high.png,0,Rare
sm9-85,TEU,SM,85,Tyranitar,https://assets.tcgdex.net/en/sm/sm9/85/high.png,0,Rare
sm9-86,TEU,SM,86,Poochyena,https://assets.tcgdex.net/en/sm/sm9/86/high.png,0,Common
sm9-87,TEU,SM,87,Mightyena,https://assets.tcgdex.net/en/sm/sm9/87/high.png,0,Rare
sm9-88,TEU,SM,88,Absol,https://assets.tcgdex.net/en/sm/sm9/88/high.png,0,Rare
sm9-89,TEU,SM,89,Spiritomb,https://assets.tcgdex.net/en/sm/sm9/89/high.png,0,Uncommon
sm9-90,TEU,SM,90,Zorua,https://assets.tcgdex.net/en/sm/sm9/90/high.png,0,Common
sm9-91,TEU,SM,91,Zoroark,https://assets.tcgdex.net/en/sm/sm9/91/high.png,0,Rare
sm9-92,TEU,SM,92,Vullaby,https://assets.tcgdex.net/en/sm/sm9/92/high.png,0,Common
sm9-93,TEU,SM,93,Mandibuzz,https://assets.tcgdex.net/en/sm/sm9/93/high.png,0,Rare
sm9-94,TEU,SM,94,Pangoro,https://assets.tcgdex.net/en/sm/sm9/94/high.png,0,Rare
sm9-95,TEU,SM,95,Yveltal,https://assets.tcgdex.net/en/sm/sm9/95/high.png,0,Rare
sm9-96,TEU,SM,96,Hoopa GX,https://assets.tcgdex.net/en/sm/sm9/96/high.png,0,Ultra Rare
sm9-97,TEU,SM,97,Incineroar GX,https://assets.tcgdex.net/en/sm/sm9/97/high.png,0,Ultra Rare
sm9-98,TEU,SM,98,Skarmory,https://assets.tcgdex.net/en/sm/sm9/98/high.png,0,Rare
sm9-99,TEU,SM,99,Jirachi,https://assets.tcgdex.net/en/sm/sm9/99/high.png,0,Rare
sm9-100,TEU,SM,100,Bronzor,https://assets.tcgdex.net/en/sm/sm9/100/high.png,0,Common
sm9-101,TEU,SM,101,Bronzong,https://assets.tcgdex.net/en/sm/sm9/101/high.png,0,Rare
sm9-102,TEU,SM,102,Ferroseed,https://assets.tcgdex.net/en/sm/sm9/102/high.png,0,Common
sm9-103,TEU,SM,103,Ferrothorn,https://assets.tcgdex.net/en/sm/sm9/103/high.png,0,Rare
sm9-104,TEU,SM,104,Pawniard,https://assets.tcgdex.net/en/sm/sm9/104/high.png,0,Common
sm9-105,TEU,SM,105,Bisharp,https://assets.tcgdex.net/en/sm/sm9/105/high.png,0,Rare
sm9-106,TEU,SM,106,Cobalion GX,https://assets.tcgdex.net/en/sm/sm9/106/high.png,0,Ultra Rare
sm9-107,TEU,SM,107,Honedge,https://assets.tcgdex.net/en/sm/sm9/107/high.png,0,Common
sm9-108,TEU,SM,108,Doublade,https://assets.tcgdex.net/en/sm/sm9/108/high.png,0,Uncommon
sm9-109,TEU,SM,109,Aegislash,https://assets.tcgdex.net/en/sm/sm9/109/high.png,0,Rare
sm9-110,TEU,SM,110,Klefki,https://assets.tcgdex.net/en/sm/sm9/110/high.png,0,Common
sm9-111,TEU,SM,111,Alolan Ninetales,https://assets.tcgdex.net/en/sm/sm9/111/high.png,0,Rare
sm9-112,TEU,SM,112,Mimikyu,https://assets.tcgdex.net/en/sm/sm9/112/high.png,0,Rare
sm9-113,TEU,SM,113,Latias & Latios GX,https://assets.tcgdex.net/en/sm/sm9/113/high.png,0,Ultra Rare
sm9-114,TEU,SM,114,Alolan Exeggutor,https://assets.tcgdex.net/en/sm/sm9/114/high.png,0,Rare
sm9-115,TEU,SM,115,Alolan Exeggutor,https://assets.tcgdex.net/en/sm/sm9/115/high.png,0,Rare
sm9-116,TEU,SM,116,Dratini,https://assets.tcgdex.net/en/sm/sm9/116/high.png,0,Common
sm9-117,TEU,SM,117,Dratini,https://assets.tcgdex.net/en/sm/sm9/117/high.png,0,Common
sm9-118,TEU,SM,118,Dragonair,https://assets.tcgdex.net/en/sm/sm9/118/high.png,0,Uncommon
sm9-119,TEU,SM,119,Dragonite,https://assets.tcgdex.net/en/sm/sm9/119/high.png,0,Rare
sm9-120,TEU,SM,120,Eevee & Snorlax GX,https://assets.tcgdex.net/en/sm/sm9/120/high.png,0,Ultra Rare
sm9-121,TEU,SM,121,Pidgey,https://assets.tcgdex.net/en/sm/sm9/121/high.png,0,Common
sm9-122,TEU,SM,122,Pidgey,https://assets.tcgdex.net/en/sm/sm9/122/high.png,0,Common
sm9-123,TEU,SM,123,Pidgeotto,https://assets.tcgdex.net/en/sm/sm9/123/high.png,0,Common
sm9-124,TEU,SM,124,Pidgeot,https://assets.tcgdex.net/en/sm/sm9/124/high.png,0,Rare
sm9-125,TEU,SM,125,Meowth,https://assets.tcgdex.net/en/sm/sm9/125/high.png,0,Common
sm9-126,TEU,SM,126,Persian,https://assets.tcgdex.net/en/sm/sm9/126/high.png,0,Uncommon
sm9-127,TEU,SM,127,Farfetch’d,https://assets.tcgdex.net/en/sm/sm9/127/high.png,0,Uncommon
sm9-128,TEU,SM,128,Kangaskhan,https://assets.tcgdex.net/en/sm/sm9/128/high.png,0,Uncommon
sm9-129,TEU,SM,129,Tauros,https://assets.tcgdex.net/en/sm/sm9/129/high.png,0,Uncommon
sm9-130,TEU,SM,130,Aerodactyl,https://assets.tcgdex.net/en/sm/sm9/130/high.png,0,Rare
sm9-131,TEU,SM,131,Lugia,https://assets.tcgdex.net/en/sm/sm9/131/high.png,0,Rare
sm9-132,TEU,SM,132,Zangoose,https://assets.tcgdex.net/en/sm/sm9/132/high.png,0,Rare
sm9-159,TEU,SM,159,Celebi & Venusaur GX,https://assets.tcgdex.net/en/sm/sm9/159/high.png,0,Ultra Rare
sm9-160,TEU,SM,160,Magikarp & Wailord GX,https://assets.tcgdex.net/en/sm/sm9/160/high.png,0,Ultra Rare
sm9-161,TEU,SM,161,Magikarp & Wailord GX,https://assets.tcgdex.net/en/sm/sm9/161/high.png,0,Ultra Rare
